"","Date","Count","Hour","Temp","Humidity","Wind_speed","Visibility","Dew_Point","Solar_Radiation","Rainfall","Snowfall","Seasons","Holiday","Functioning"
"506","8/1/2018",53,3,0.9,43,0.4,1261,-10.2,0,0,0,"Winter","No Holiday","Yes"
"507","8/1/2018",67,5,0.8,42,1,1394,-10.6,0,0,0,"Winter","No Holiday","Yes"
"508","8/1/2018",77,2,0.8,42,0.5,1275,-10.6,0,0,0,"Winter","No Holiday","Yes"
"509","8/1/2018",109,1,0.9,42,0.2,1333,-10.5,0,0,0,"Winter","No Holiday","Yes"
"510","8/1/2018",112,23,-0.6,62,4.2,936,-6.9,0,0,1,"Winter","No Holiday","Yes"
"511","8/1/2018",127,19,0.9,88,1.6,290,-0.8,0,0,0.5,"Winter","No Holiday","Yes"
"512","8/1/2018",144,20,1,89,1.9,407,-0.6,0,0,1,"Winter","No Holiday","Yes"
"513","8/1/2018",146,21,0.7,77,6.7,692,-2.8,0,0.9,1,"Winter","No Holiday","Yes"
"514","8/1/2018",149,0,0.9,42,1.1,1271,-10.5,0,0,0,"Winter","No Holiday","Yes"
"515","8/1/2018",149,22,0.1,68,4.6,740,-5.1,0,0,1,"Winter","No Holiday","Yes"
"516","8/1/2018",159,6,0.8,45,0.7,1268,-9.8,0,0,0,"Winter","No Holiday","Yes"
"517","8/1/2018",253,10,1.3,43,0.8,971,-9.9,0.16,0,0,"Winter","No Holiday","Yes"
"518","8/1/2018",278,11,1.7,37,0.6,1062,-11.4,0.23,0,0,"Winter","No Holiday","Yes"
"519","8/1/2018",303,13,3,32,1.6,1518,-12.1,0.38,0,0,"Winter","No Holiday","Yes"
"520","8/1/2018",316,18,1.5,70,2.5,638,-3.3,0,0,0,"Winter","No Holiday","Yes"
"521","8/1/2018",318,15,3.9,33,1.8,1293,-10.9,0.39,0,0,"Winter","No Holiday","Yes"
"522","8/1/2018",349,14,3.4,31,1.4,1267,-12.1,0.36,0,0,"Winter","No Holiday","Yes"
"523","8/1/2018",353,16,3.5,36,1.7,1702,-10.2,0.16,0,0,"Winter","No Holiday","Yes"
"524","8/1/2018",356,12,2.7,33,2.7,1281,-12,0.6,0,0,"Winter","No Holiday","Yes"
"525","8/1/2018",374,7,0.7,44,0.8,1357,-10.1,0,0,0,"Winter","No Holiday","Yes"
"526","8/1/2018",385,17,2.7,50,2.8,1957,-6.7,0.06,0,0,"Winter","No Holiday","Yes"
"527","8/1/2018",387,9,0.8,47,0.9,1070,-9.2,0.05,0,0,"Winter","No Holiday","Yes"
"528","8/1/2018",701,8,0.7,45,0.7,1339,-9.9,0,0,0,"Winter","No Holiday","Yes"
"529","8/2/2018",39,5,-9,56,0.4,1678,-16.1,0,0,0,"Winter","No Holiday","Yes"
"530","8/2/2018",46,4,-9,54,0.6,1833,-16.6,0,0,0,"Winter","No Holiday","Yes"
"531","8/2/2018",57,3,-8.6,64,0.9,1754,-14.1,0,0,0,"Winter","No Holiday","Yes"
"532","8/2/2018",99,6,-9.3,61,0.7,1684,-15.4,0,0,0,"Winter","No Holiday","Yes"
"533","8/2/2018",103,2,-8.3,65,0.4,1750,-13.7,0,0,0,"Winter","No Holiday","Yes"
"534","8/2/2018",126,1,-8.5,60,1.2,1908,-14.8,0,0,0,"Winter","No Holiday","Yes"
"535","8/2/2018",136,0,-8.2,50,1.1,1850,-16.8,0,0,0,"Winter","No Holiday","Yes"
"536","8/2/2018",160,10,-6.3,46,1.3,1346,-16,1.01,0,0,"Winter","No Holiday","Yes"
"537","8/2/2018",195,23,-4.3,44,0.7,1247,-14.7,0,0,0,"Winter","No Holiday","Yes"
"538","8/2/2018",217,11,-3.1,39,1.2,1495,-15.1,1.54,0,0,"Winter","No Holiday","Yes"
"539","8/2/2018",233,22,-3.9,41,0.4,1462,-15.2,0,0,0,"Winter","No Holiday","Yes"
"540","8/2/2018",253,12,-1.5,35,1.2,1551,-15,1.9,0,0,"Winter","No Holiday","Yes"
"541","8/2/2018",253,14,0.9,25,2.4,1730,-16.9,2.09,0,0,"Winter","No Holiday","Yes"
"542","8/2/2018",255,7,-9.6,67,1,1503,-14.5,0,0,0,"Winter","No Holiday","Yes"
"543","8/2/2018",268,21,-3.3,42,1.1,1596,-14.4,0,0,0,"Winter","No Holiday","Yes"
"544","8/2/2018",270,9,-8.5,55,1,1482,-15.9,0.4,0,0,"Winter","No Holiday","Yes"
"545","8/2/2018",270,13,0.3,30,1.4,1697,-15.2,2.11,0,0,"Winter","No Holiday","Yes"
"546","8/2/2018",277,20,-2.8,40,1.5,1593,-14.5,0,0,0,"Winter","No Holiday","Yes"
"547","8/2/2018",284,16,2,25,2.3,1755,-16,1.3,0,0,"Winter","No Holiday","Yes"
"548","8/2/2018",286,15,1.4,25,2.2,1686,-16.5,1.81,0,0,"Winter","No Holiday","Yes"
"549","8/2/2018",337,17,1.5,24,1.9,1788,-16.9,0.72,0,0,"Winter","No Holiday","Yes"
"550","8/2/2018",378,19,-1.8,35,1.4,1558,-15.2,0,0,0,"Winter","No Holiday","Yes"
"551","8/2/2018",507,8,-9.7,65,0.8,1508,-15,0.02,0,0,"Winter","No Holiday","Yes"
"552","8/2/2018",564,18,-0.5,26,1.7,1999,-17.7,0.15,0,0,"Winter","No Holiday","Yes"
"553","8/12/2017",71,4,-5.3,53,2.4,1936,-13.4,0,0,0,"Winter","No Holiday","Yes"
"554","8/12/2017",84,5,-5.8,56,2,1941,-13.1,0,0,0,"Winter","No Holiday","Yes"
"555","8/12/2017",99,3,-4.8,52,1.6,1978,-13.1,0,0,0,"Winter","No Holiday","Yes"
"556","8/12/2017",131,2,-4.3,53,1,1918,-12.4,0,0,0,"Winter","No Holiday","Yes"
"557","8/12/2017",158,6,-6,56,3.5,1853,-13.3,0,0,0,"Winter","No Holiday","Yes"
"558","8/12/2017",230,1,-3.7,50,2.5,1902,-12.6,0,0,0,"Winter","No Holiday","Yes"
"559","8/12/2017",233,0,-3.5,49,2.6,1893,-12.6,0,0,0,"Winter","No Holiday","Yes"
"560","8/12/2017",261,10,-5.3,44,2.8,1516,-15.6,0.63,0,0,"Winter","No Holiday","Yes"
"561","8/12/2017",275,23,-3.5,43,0.9,2000,-14.3,0,0,0,"Winter","No Holiday","Yes"
"562","8/12/2017",310,11,-3.7,39,1.4,1595,-15.6,0.93,0,0,"Winter","No Holiday","Yes"
"563","8/12/2017",336,21,-3.3,35,0.5,2000,-16.6,0,0,0,"Winter","No Holiday","Yes"
"564","8/12/2017",347,22,-3.4,39,1.2,2000,-15.4,0,0,0,"Winter","No Holiday","Yes"
"565","8/12/2017",350,14,-1.3,27,3.1,1906,-17.9,1.12,0,0,"Winter","No Holiday","Yes"
"566","8/12/2017",354,13,-1.7,28,1.8,1963,-17.8,1.22,0,0,"Winter","No Holiday","Yes"
"567","8/12/2017",355,12,-2,30,1.4,1728,-17.3,1.14,0,0,"Winter","No Holiday","Yes"
"568","8/12/2017",362,15,-0.8,26,3.3,1977,-17.9,0.87,0,0,"Winter","No Holiday","Yes"
"569","8/12/2017",384,20,-3.3,34,1.5,2000,-16.9,0,0,0,"Winter","No Holiday","Yes"
"570","8/12/2017",387,7,-6.5,57,0.8,1776,-13.6,0,0,0,"Winter","No Holiday","Yes"
"571","8/12/2017",395,9,-6.7,50,0.9,1492,-15.4,0.23,0,0,"Winter","No Holiday","Yes"
"572","8/12/2017",401,16,-1.1,24,3.4,2000,-19.1,0.56,0,0,"Winter","No Holiday","Yes"
"573","8/12/2017",477,19,-3.3,35,1.1,2000,-16.6,0,0,0,"Winter","No Holiday","Yes"
"574","8/12/2017",500,17,-2.4,30,2.7,2000,-17.6,0.18,0,0,"Winter","No Holiday","Yes"
"575","8/12/2017",752,18,-3.1,33,1.2,2000,-17.1,0,0,0,"Winter","No Holiday","Yes"
"576","8/12/2017",780,8,-7,59,0.8,1559,-13.6,0.01,0,0,"Winter","No Holiday","Yes"
"577","9/1/2018",38,4,-4.3,59,4.4,1451,-11.1,0,0,0.9,"Winter","No Holiday","Yes"
"578","9/1/2018",52,3,-3.4,67,3.2,1420,-8.6,0,0,0.9,"Winter","No Holiday","Yes"
"579","9/1/2018",52,5,-5.1,48,3.2,1821,-14.4,0,0,0.9,"Winter","No Holiday","Yes"
"580","9/1/2018",75,2,-2.9,66,3.3,1515,-8.3,0,0,1,"Winter","No Holiday","Yes"
"581","9/1/2018",80,23,-4.9,80,0.7,690,-7.8,0,0,0.2,"Winter","No Holiday","Yes"
"582","9/1/2018",100,0,-1.2,67,4.6,983,-6.5,0,0,1,"Winter","No Holiday","Yes"
"583","9/1/2018",107,1,-1.9,69,5,791,-6.8,0,0,1,"Winter","No Holiday","Yes"
"584","9/1/2018",126,6,-5.6,52,3.7,1785,-13.9,0,0,0.9,"Winter","No Holiday","Yes"
"585","9/1/2018",166,22,-4.2,67,1.6,503,-9.4,0,0,0,"Winter","No Holiday","Yes"
"586","9/1/2018",190,10,-4.8,57,3,1559,-12,0.47,0,0.5,"Winter","No Holiday","Yes"
"587","9/1/2018",245,7,-5.9,57,3.1,1686,-13,0,0,0.8,"Winter","No Holiday","Yes"
"588","9/1/2018",247,11,-3.9,51,4.5,1746,-12.5,0.73,0,0.5,"Winter","No Holiday","Yes"
"589","9/1/2018",257,15,-2.4,51,4.6,1458,-11.1,0.46,0,0,"Winter","No Holiday","Yes"
"590","9/1/2018",262,12,-2.7,45,2.4,1707,-13,1.05,0,0.4,"Winter","No Holiday","Yes"
"591","9/1/2018",262,16,-2.4,56,3.3,1541,-9.9,0.35,0,0,"Winter","No Holiday","Yes"
"592","9/1/2018",265,13,-2.6,45,4,1663,-12.9,1.11,0,0.3,"Winter","No Holiday","Yes"
"593","9/1/2018",265,14,-1.8,45,3.7,1922,-12.1,1.06,0,0.2,"Winter","No Holiday","Yes"
"594","9/1/2018",281,21,-4.8,59,0.9,2000,-11.6,0,0,0,"Winter","No Holiday","Yes"
"595","9/1/2018",302,20,-4.9,59,0.6,1992,-11.6,0,0,0,"Winter","No Holiday","Yes"
"596","9/1/2018",320,9,-6,61,2.5,1547,-12.3,0.13,0,0.6,"Winter","No Holiday","Yes"
"597","9/1/2018",332,17,-2.9,66,3.6,743,-8.3,0.23,0,0,"Winter","No Holiday","Yes"
"598","9/1/2018",364,19,-4.5,57,0.6,2000,-11.7,0,0,0,"Winter","No Holiday","Yes"
"599","9/1/2018",554,8,-6,64,3.2,1384,-11.7,0,0,0.7,"Winter","No Holiday","Yes"
"600","9/1/2018",558,18,-3.8,58,1.7,1996,-10.8,0.01,0,0,"Winter","No Holiday","Yes"
"601","9/2/2018",36,5,-4.2,44,1.1,1196,-14.6,0,0,0,"Winter","No Holiday","Yes"
"602","9/2/2018",46,4,-4.4,47,0.9,1343,-14,0,0,0,"Winter","No Holiday","Yes"
"603","9/2/2018",78,3,-5.2,48,0.7,1309,-14.5,0,0,0,"Winter","No Holiday","Yes"
"604","9/2/2018",107,2,-5.1,47,0.9,1460,-14.6,0,0,0,"Winter","No Holiday","Yes"
"605","9/2/2018",117,6,-4,41,0.8,1242,-15.3,0,0,0,"Winter","No Holiday","Yes"
"606","9/2/2018",159,1,-4.8,44,1.1,1432,-15.2,0,0,0,"Winter","No Holiday","Yes"
"607","9/2/2018",178,0,-4.6,38,0.1,1551,-16.7,0,0,0,"Winter","No Holiday","Yes"
"608","9/2/2018",193,23,2,70,0.7,689,-2.9,0,0,0,"Winter","No Holiday","Yes"
"609","9/2/2018",199,10,-1.3,34,0.5,1192,-15.1,0.32,0,0,"Winter","No Holiday","Yes"
"610","9/2/2018",238,11,-0.2,31,0.8,1269,-15.3,0.5,0,0,"Winter","No Holiday","Yes"
"611","9/2/2018",243,21,2.9,63,1,786,-3.4,0,0,0,"Winter","No Holiday","Yes"
"612","9/2/2018",260,12,1.6,28,0.5,1193,-14.9,0.88,0,0,"Winter","No Holiday","Yes"
"613","9/2/2018",263,22,2.5,66,1.1,759,-3.2,0,0,0,"Winter","No Holiday","Yes"
"614","9/2/2018",268,13,2.6,27,0.8,1120,-14.5,0.82,0,0,"Winter","No Holiday","Yes"
"615","9/2/2018",273,7,-3.6,42,0.9,1258,-14.6,0,0,0,"Winter","No Holiday","Yes"
"616","9/2/2018",283,14,4,25,0.9,1009,-14.3,1.06,0,0,"Winter","No Holiday","Yes"
"617","9/2/2018",308,9,-2.4,36,1.2,1276,-15.4,0.2,0,0,"Winter","No Holiday","Yes"
"618","9/2/2018",308,20,3,61,1.9,842,-3.8,0,0,0,"Winter","No Holiday","Yes"
"619","9/2/2018",315,15,5,24,1,1037,-13.9,1.16,0,0,"Winter","No Holiday","Yes"
"620","9/2/2018",319,16,6,28,1.7,1183,-11.1,1.03,0,0,"Winter","No Holiday","Yes"
"621","9/2/2018",407,19,3.3,58,1.7,1024,-4.1,0,0,0,"Winter","No Holiday","Yes"
"622","9/2/2018",422,17,4.8,38,3,1582,-8.3,0.47,0,0,"Winter","No Holiday","Yes"
"623","9/2/2018",589,8,-3.3,39,0.9,1279,-15.3,0.02,0,0,"Winter","No Holiday","Yes"
"624","9/2/2018",659,18,4.1,40,2.1,1327,-8.3,0.1,0,0,"Winter","No Holiday","Yes"
"625","9/12/2017",56,5,-4.7,49,0.8,1999,-13.8,0,0,0,"Winter","No Holiday","Yes"
"626","9/12/2017",76,6,-5.1,53,0.9,1975,-13.2,0,0,0,"Winter","No Holiday","Yes"
"627","9/12/2017",96,4,-4.3,49,0.7,2000,-13.4,0,0,0,"Winter","No Holiday","Yes"
"628","9/12/2017",127,7,-5.5,56,0.8,1950,-12.9,0,0,0,"Winter","No Holiday","Yes"
"629","9/12/2017",169,3,-4.3,47,0.6,1992,-13.9,0,0,0,"Winter","No Holiday","Yes"
"630","9/12/2017",222,8,-5.4,56,0.7,1940,-12.8,0.01,0,0,"Winter","No Holiday","Yes"
"631","9/12/2017",237,2,-4.7,50,0.7,1983,-13.5,0,0,0,"Winter","No Holiday","Yes"
"632","9/12/2017",265,23,-0.1,54,1.3,1570,-8.3,0,0,0,"Winter","No Holiday","Yes"
"633","9/12/2017",267,0,-3.5,48,0.9,1967,-12.9,0,0,0,"Winter","No Holiday","Yes"
"634","9/12/2017",273,10,-2.2,42,1.3,1646,-13.4,0.61,0,0,"Winter","No Holiday","Yes"
"635","9/12/2017",275,19,1.5,48,0.4,1878,-8.3,0,0,0,"Winter","No Holiday","Yes"
"636","9/12/2017",289,22,-0.5,55,0.6,1655,-8.4,0,0,0,"Winter","No Holiday","Yes"
"637","9/12/2017",291,9,-4.7,48,1,1784,-14,0.23,0,0,"Winter","No Holiday","Yes"
"638","9/12/2017",296,1,-4.1,49,0.6,2000,-13.2,0,0,0,"Winter","No Holiday","Yes"
"639","9/12/2017",298,20,0.8,51,1.4,1848,-8.2,0,0,0,"Winter","No Holiday","Yes"
"640","9/12/2017",321,21,-0.1,55,0.7,1654,-8,0,0,0,"Winter","No Holiday","Yes"
"641","9/12/2017",351,11,0,45,1.1,1500,-10.5,0.89,0,0,"Winter","No Holiday","Yes"
"642","9/12/2017",384,18,2.5,41,1,1974,-9.4,0,0,0,"Winter","No Holiday","Yes"
"643","9/12/2017",427,12,2.4,40,0.8,1809,-9.8,1.05,0,0,"Winter","No Holiday","Yes"
"644","9/12/2017",431,13,3.9,36,2,1702,-9.8,1.13,0,0,"Winter","No Holiday","Yes"
"645","9/12/2017",481,17,3.5,37,1.8,1963,-9.8,0.1,0,0,"Winter","No Holiday","Yes"
"646","9/12/2017",486,14,4.7,32,2.2,1948,-10.6,1.06,0,0,"Winter","No Holiday","Yes"
"647","9/12/2017",546,16,4.4,33,1.6,1963,-10.5,0.4,0,0,"Winter","No Holiday","Yes"
"648","9/12/2017",569,15,5.2,30,2,1963,-11,0.84,0,0,"Winter","No Holiday","Yes"
"649","10/1/2018",31,4,-6.6,72,2.2,2000,-10.8,0,0,0.8,"Winter","No Holiday","Yes"
"650","10/1/2018",39,5,-7.3,75,1.6,2000,-10.9,0,0,0.8,"Winter","No Holiday","Yes"
"651","10/1/2018",40,3,-6.1,70,1.1,2000,-10.6,0,0.3,0.8,"Winter","No Holiday","Yes"
"652","10/1/2018",61,0,-5.2,82,0.8,152,-7.7,0,0.5,0.5,"Winter","No Holiday","Yes"
"653","10/1/2018",63,2,-5.7,72,1.2,1925,-9.9,0,0,0.8,"Winter","No Holiday","Yes"
"654","10/1/2018",78,1,-5.6,75,1.7,1982,-9.3,0,0,0.8,"Winter","No Holiday","Yes"
"655","10/1/2018",84,6,-7.7,74,1.1,2000,-11.5,0,0,0.8,"Winter","No Holiday","Yes"
"656","10/1/2018",139,23,-10.2,53,3.3,1997,-17.9,0,0,0,"Winter","No Holiday","Yes"
"657","10/1/2018",150,10,-6.9,53,3.2,1576,-14.8,0.52,0,0.6,"Winter","No Holiday","Yes"
"658","10/1/2018",158,7,-8,70,1.8,2000,-12.5,0,0,0.7,"Winter","No Holiday","Yes"
"659","10/1/2018",165,22,-9.7,51,2.8,2000,-17.9,0,0,0,"Winter","No Holiday","Yes"
"660","10/1/2018",168,11,-6.4,49,4.5,1759,-15.3,0.86,0,0.5,"Winter","No Holiday","Yes"
"661","10/1/2018",177,14,-5.3,37,5.3,2000,-17.7,1.05,0,0.3,"Winter","No Holiday","Yes"
"662","10/1/2018",193,15,-5.3,33,4.8,2000,-19,0.99,0,0.3,"Winter","No Holiday","Yes"
"663","10/1/2018",196,16,-5.4,30,3.9,2000,-20.2,0.69,0,0.2,"Winter","No Holiday","Yes"
"664","10/1/2018",207,13,-5.1,43,4.7,1901,-15.7,1.18,0,0.4,"Winter","No Holiday","Yes"
"665","10/1/2018",207,20,-8.9,41,2.3,2000,-19.7,0,0,0,"Winter","No Holiday","Yes"
"666","10/1/2018",214,21,-9.4,47,2,2000,-18.6,0,0,0,"Winter","No Holiday","Yes"
"667","10/1/2018",217,12,-5.6,44,4.5,1830,-15.9,1.1,0,0.5,"Winter","No Holiday","Yes"
"668","10/1/2018",225,9,-7.7,62,3.6,1637,-13.7,0.13,0,0.7,"Winter","No Holiday","Yes"
"669","10/1/2018",259,19,-8.5,35,2.9,2000,-21.2,0,0,0,"Winter","No Holiday","Yes"
"670","10/1/2018",266,17,-6.5,34,4,2000,-19.8,0.31,0,0,"Winter","No Holiday","Yes"
"671","10/1/2018",387,8,-7.9,67,2.6,1896,-12.9,0,0,0.7,"Winter","No Holiday","Yes"
"672","10/1/2018",437,18,-7.8,32,4.5,2000,-21.6,0.02,0,0,"Winter","No Holiday","Yes"
"673","10/2/2018",41,5,1.8,75,2,484,-2.1,0,0,0,"Winter","No Holiday","Yes"
"674","10/2/2018",48,6,1.6,78,1.6,448,-1.8,0,0,0,"Winter","No Holiday","Yes"
"675","10/2/2018",79,4,1.9,74,1.2,514,-2.2,0,0,0,"Winter","No Holiday","Yes"
"676","10/2/2018",97,7,1.6,81,1.4,393,-1.3,0,0,0,"Winter","No Holiday","Yes"
"677","10/2/2018",118,23,-6.7,35,2.1,2000,-19.6,0,0,0,"Winter","No Holiday","Yes"
"678","10/2/2018",124,21,-5.6,28,4.1,2000,-21.2,0,0,0,"Winter","No Holiday","Yes"
"679","10/2/2018",128,22,-6.2,32,3.5,2000,-20.2,0,0,0,"Winter","No Holiday","Yes"
"680","10/2/2018",132,20,-4.4,19,5.8,2000,-24.6,0,0,0,"Winter","No Holiday","Yes"
"681","10/2/2018",145,3,2,71,1.2,534,-2.7,0,0,0,"Winter","No Holiday","Yes"
"682","10/2/2018",151,19,-3.1,14,5.1,2000,-26.9,0,0,0,"Winter","No Holiday","Yes"
"683","10/2/2018",169,2,1.9,71,1.5,584,-2.8,0,0,0,"Winter","No Holiday","Yes"
"684","10/2/2018",188,8,1.6,82,1.3,349,-1.1,0.01,0,0,"Winter","No Holiday","Yes"
"685","10/2/2018",197,0,1.5,71,1.1,590,-3.1,0,0,0,"Winter","No Holiday","Yes"
"686","10/2/2018",216,18,-2,15,5.6,2000,-25.2,0.13,0,0,"Winter","No Holiday","Yes"
"687","10/2/2018",222,9,1.6,78,2,260,-1.8,0.17,0,0,"Winter","No Holiday","Yes"
"688","10/2/2018",223,10,1.8,73,2.8,270,-2.5,0.69,0,0,"Winter","No Holiday","Yes"
"689","10/2/2018",235,11,2.6,62,2.9,294,-3.9,1.12,0,0,"Winter","No Holiday","Yes"
"690","10/2/2018",237,1,1.7,71,1.2,584,-3,0,0,0,"Winter","No Holiday","Yes"
"691","10/2/2018",248,12,2.9,53,4.7,354,-5.7,1.37,0,0,"Winter","No Holiday","Yes"
"692","10/2/2018",277,15,2,20,4.1,1942,-18.6,1.49,0,0,"Winter","No Holiday","Yes"
"693","10/2/2018",277,17,-0.9,19,5,2000,-21.6,0.48,0,0,"Winter","No Holiday","Yes"
"694","10/2/2018",286,14,2.2,24,4.5,1700,-16.3,1.66,0,0,"Winter","No Holiday","Yes"
"695","10/2/2018",291,16,0.3,17,4.9,2000,-21.9,0.87,0,0,"Winter","No Holiday","Yes"
"696","10/2/2018",296,13,2.8,31,4,967,-12.6,1.42,0,0,"Winter","No Holiday","Yes"
"697","10/12/2017",9,6,-0.5,90,0.9,91,-1.9,0,2.5,2.7,"Winter","No Holiday","Yes"
"698","10/12/2017",13,5,0.3,74,1,178,-3.7,0,0,0.7,"Winter","No Holiday","Yes"
"699","10/12/2017",19,10,0.5,91,0.4,143,-0.8,0,0,4.3,"Winter","No Holiday","Yes"
"700","10/12/2017",20,7,-0.4,92,1.1,121,-1.5,0,0,4,"Winter","No Holiday","Yes"
"701","10/12/2017",31,9,0.2,90,1,305,-1.2,0,1.6,4.3,"Winter","No Holiday","Yes"
"702","10/12/2017",35,8,-0.2,90,1.2,378,-1.6,0,0,4.1,"Winter","No Holiday","Yes"
"703","10/12/2017",58,11,0.9,92,0.9,137,-0.2,0.03,0,3.9,"Winter","No Holiday","Yes"
"704","10/12/2017",71,4,0.4,52,1.6,1816,-8.3,0,0,0,"Winter","No Holiday","Yes"
"705","10/12/2017",119,12,2.3,88,0.3,245,0.5,0.28,0,3.1,"Winter","No Holiday","Yes"
"706","10/12/2017",148,23,-1.4,43,4.3,2000,-12.3,0,0,0,"Winter","No Holiday","Yes"
"707","10/12/2017",152,22,-1,56,4.7,2000,-8.6,0,0,0,"Winter","No Holiday","Yes"
"708","10/12/2017",165,20,0.6,57,3.9,1954,-6.9,0,0,0,"Winter","No Holiday","Yes"
"709","10/12/2017",167,21,0,59,3,1862,-7,0,0,0,"Winter","No Holiday","Yes"
"710","10/12/2017",169,3,0.3,53,0.5,1748,-8.1,0,0,0,"Winter","No Holiday","Yes"
"711","10/12/2017",180,15,6.7,63,4.5,715,0.1,0.35,0,1,"Winter","No Holiday","Yes"
"712","10/12/2017",181,19,1.6,53,4,2000,-6.9,0,0,0,"Winter","No Holiday","Yes"
"713","10/12/2017",182,13,3.3,87,1.1,230,1.3,0.54,0,2.1,"Winter","No Holiday","Yes"
"714","10/12/2017",210,18,2,61,3,2000,-4.7,0,0,0,"Winter","No Holiday","Yes"
"715","10/12/2017",214,16,5.4,71,3.5,622,0.5,0.2,0,0.5,"Winter","No Holiday","Yes"
"716","10/12/2017",226,17,3.6,65,4.3,1061,-2.3,0.03,0,0.4,"Winter","No Holiday","Yes"
"717","10/12/2017",235,14,4.2,85,0.7,325,1.8,0.65,0,1.4,"Winter","No Holiday","Yes"
"718","10/12/2017",243,2,0.2,52,0.7,1726,-8.5,0,0,0,"Winter","No Holiday","Yes"
"719","10/12/2017",280,1,-0.2,54,0.5,1747,-8.4,0,0,0,"Winter","No Holiday","Yes"
"720","10/12/2017",326,0,-0.2,55,1,1629,-8.1,0,0,0,"Winter","No Holiday","Yes"
"721","11/1/2018",33,4,-11.5,57,2.3,1899,-18.3,0,0,0,"Winter","No Holiday","Yes"
"722","11/1/2018",38,3,-11.2,59,2.9,1872,-17.6,0,0,0,"Winter","No Holiday","Yes"
"723","11/1/2018",42,5,-11.9,61,1.8,1759,-17.9,0,0,0,"Winter","No Holiday","Yes"
"724","11/1/2018",82,6,-12,61,2.3,1709,-18,0,0,0,"Winter","No Holiday","Yes"
"725","11/1/2018",89,2,-10.9,57,2.7,1900,-17.7,0,0,0,"Winter","No Holiday","Yes"
"726","11/1/2018",98,0,-10.3,54,2.4,1988,-17.8,0,0,0,"Winter","No Holiday","Yes"
"727","11/1/2018",100,1,-10.6,55,2.9,1987,-17.9,0,0,0,"Winter","No Holiday","Yes"
"728","11/1/2018",119,23,-13.2,51,1.5,1972,-21.2,0,0,0,"Winter","No Holiday","Yes"
"729","11/1/2018",146,11,-10.2,41,3.5,1629,-20.9,0.84,0,0,"Winter","No Holiday","Yes"
"730","11/1/2018",152,10,-11.1,46,3.7,1638,-20.4,0.48,0,0,"Winter","No Holiday","Yes"
"731","11/1/2018",162,21,-12.4,51,2.2,1992,-20.4,0,0,0,"Winter","No Holiday","Yes"
"732","11/1/2018",172,22,-12.9,52,2.8,2000,-20.7,0,0,0,"Winter","No Holiday","Yes"
"733","11/1/2018",177,20,-11.6,49,1.8,1953,-20.1,0,0,0,"Winter","No Holiday","Yes"
"734","11/1/2018",178,13,-8.6,41,3.4,1593,-19.5,1.2,0,0,"Winter","No Holiday","Yes"
"735","11/1/2018",179,16,-8.2,39,2.8,1807,-19.7,0.63,0,0,"Winter","No Holiday","Yes"
"736","11/1/2018",181,15,-8.3,42,3.8,1745,-18.9,0.93,0,0,"Winter","No Holiday","Yes"
"737","11/1/2018",187,12,-8.6,40,2.6,1700,-19.8,1.11,0,0,"Winter","No Holiday","Yes"
"738","11/1/2018",187,14,-7.4,38,3.3,1718,-19.3,1.15,0,0,"Winter","No Holiday","Yes"
"739","11/1/2018",203,7,-12.3,59,2.3,1738,-18.6,0,0,0,"Winter","No Holiday","Yes"
"740","11/1/2018",219,17,-9.3,43,2.8,1900,-19.6,0.28,0,0,"Winter","No Holiday","Yes"
"741","11/1/2018",227,9,-12,53,2.6,1781,-19.6,0.16,0,0,"Winter","No Holiday","Yes"
"742","11/1/2018",251,19,-10.9,44,3,2000,-20.7,0,0,0,"Winter","No Holiday","Yes"
"743","11/1/2018",352,18,-10.4,43,2.3,1985,-20.6,0.02,0,0,"Winter","No Holiday","Yes"
"744","11/1/2018",443,8,-12.6,61,1.6,1610,-18.5,0,0,0,"Winter","No Holiday","Yes"
"745","11/2/2018",19,5,-7.8,39,2.8,2000,-19.3,0,0,0,"Winter","No Holiday","Yes"
"746","11/2/2018",34,4,-7.5,42,2.4,1998,-18.2,0,0,0,"Winter","No Holiday","Yes"
"747","11/2/2018",39,6,-8.4,33,1.4,1963,-21.8,0,0,0,"Winter","No Holiday","Yes"
"748","11/2/2018",40,7,-9.2,34,2,1945,-22.2,0,0,0,"Winter","No Holiday","Yes"
"749","11/2/2018",58,3,-7.2,43,2,2000,-17.6,0,0,0,"Winter","No Holiday","Yes"
"750","11/2/2018",81,8,-9.4,29,1.9,1967,-24.1,0.03,0,0,"Winter","No Holiday","Yes"
"751","11/2/2018",91,23,-7,49,3.4,1984,-15.9,0,0,0,"Winter","No Holiday","Yes"
"752","11/2/2018",93,2,-7,42,1.6,2000,-17.7,0,0,0,"Winter","No Holiday","Yes"
"753","11/2/2018",95,1,-7,38,2.6,2000,-18.9,0,0,0,"Winter","No Holiday","Yes"
"754","11/2/2018",103,22,-5.8,57,3.2,1980,-12.9,0,0,0,"Winter","No Holiday","Yes"
"755","11/2/2018",112,0,-6.9,36,2.1,2000,-19.5,0,0,0,"Winter","No Holiday","Yes"
"756","11/2/2018",119,21,-5.6,69,2.2,1984,-10.3,0,0,0,"Winter","No Holiday","Yes"
"757","11/2/2018",126,9,-8.6,28,1.5,1786,-23.8,0.49,0,0,"Winter","No Holiday","Yes"
